insdcAccessionBase	geoLocCountry_main	geoLocAdmin1_main	geoLocAdmin2_main	geoLocCountry_use-pycountry	geoLocAdmin1_use-pycountry	geoLocAdmin2_use-pycountry	geoLocCountry_auspice-curate	geoLocAdmin1_auspice-curate	geoLocAdmin2_auspice-curate
MH507994	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
JF957183	USA	TX		USA	Texas		USA	TX	
JF957182	USA	TX		USA	Texas		USA	TX	
JF957181	USA	SD		USA	South Dakota		USA	SD	
JF957180	USA	NV		USA	Nevada		USA	NV	
JF957179	USA	LA		USA	Louisiana		USA	LA	
JF957178	USA	NV		USA	Nevada		USA	NV	
JF957184	USA	CO		USA	Colorado		USA	CO	
JF957177	USA	NV		USA	Nevada		USA	NV	
JF957175	USA	NV		USA	Nevada		USA	NV	
JF920760	USA	Connecticut		USA	Connecticut		USA	Connecticut	
JF920759	USA	Connecticut		USA	Connecticut		USA	Connecticut	
JF920758	USA	Connecticut		USA	Connecticut		USA	Connecticut	
JF488096	USA	New York		USA	New York		USA	New York	
JF488095	USA	New York		USA	New York		USA	New York	
JF957176	USA	AZ		USA	Arizona		USA	AZ	
DQ911890	USA	Cheyenne WY		USA	Wyoming	Cheyenne	USA	Cheyenne WY	
DQ911889	USA	Cheyenne WY		USA	Wyoming	Cheyenne	USA	Cheyenne WY	
DQ911888	USA	Bismark ND		USA	North Dakota	Bismark	USA	Bismark ND	
KJ501101	USA			USA			USA		
KJ501100	USA			USA			USA		
KJ501099	USA			USA			USA		
KJ145825	USA			USA			USA		
KJ145824	USA			USA			USA		
KJ145811	USA			USA			USA		
DQ911879	USA	Rapid City SD		USA	South Dakota	Rapid City	USA	Rapid City SD	
DQ911880	USA	Bismark ND		USA	North Dakota	Bismark	USA	Bismark ND	
DQ911881	USA	Dallas TX		USA	Texas	Dallas	USA	Dallas TX	
DQ911882	USA	Amarillo TX		USA	Texas	Amarillo	USA	Amarillo TX	
DQ911883	USA	Lubbock TX		USA	Texas	Lubbock	USA	Lubbock TX	
DQ911884	USA	Bismark ND		USA	North Dakota	Bismark	USA	Bismark ND	
DQ911885	USA	Bismark ND		USA	North Dakota	Bismark	USA	Bismark ND	
DQ911886	USA	Bismark ND		USA	North Dakota	Bismark	USA	Bismark ND	
DQ911887	USA	Bismark ND		USA	North Dakota	Bismark	USA	Bismark ND	
JF415928	USA	Texas		USA	Texas		USA	Texas	
JF415927	USA	Texas		USA	Texas		USA	Texas	
JF415926	USA	Texas		USA	Texas		USA	Texas	
JF415925	USA	Texas		USA	Texas		USA	Texas	
MH507647	USA	El_Cajon,California		USA	California	El_Cajon	USA	El_Cajon	California
MH507955	USA	Poway,California		USA	California	Poway	USA	Poway	California
MH507954	USA	Ramona,California		USA	California	Ramona	USA	Ramona	California
MH507643	USA	Ramona,California		USA	California	Ramona	USA	Ramona	California
MH507639	USA	Poway,California		USA	California	Poway	USA	Poway	California
MH507618	USA	Ramona,California		USA	California	Ramona	USA	Ramona	California
MH507953	USA	San_Diego,California		USA	California	San_Diego	USA	San_Diego	California
MH507644	USA	Fallbrook,California		USA	California	Fallbrook	USA	Fallbrook	California
MH507638	USA	San_Diego,California		USA	California	San_Diego	USA	San_Diego	California
OQ721248	USA	San Diego, California		USA	California	San Diego	USA	San Diego	California
OQ721607	USA	San Diego, California		USA	California	San Diego	USA	San Diego	California
OQ721184	USA	San Diego, California		USA	California	San Diego	USA	San Diego	California
KC883752	USA			USA			USA		
MH507703	USA	Doyle,California		USA	California	Doyle	USA	Doyle	California
DQ911907	USA	Lincoln NE		USA	Nebraska	Lincoln	USA	Lincoln NE	
MH507956	USA	El_Cajon,California		USA	California	El_Cajon	USA	El_Cajon	California
KJ501102	USA			USA			USA		
DQ911905	USA	Sioux Falls SD		USA	South Dakota	Sioux Falls	USA	Sioux Falls SD	
DQ911903	USA	Sioux Falls SD		USA	South Dakota	Sioux Falls	USA	Sioux Falls SD	
JF415924	USA	Texas		USA	Texas		USA	Texas	
JF415923	USA	Texas		USA	Texas		USA	Texas	
JF415922	USA	Texas		USA	Texas		USA	Texas	
DQ911891	USA	El Paso TX		USA	Texas	El Paso	USA	El Paso TX	
DQ911892	USA	Penrose CO		USA	Colorado	Penrose	USA	Penrose CO	
DQ911893	USA	Albuquerque NM		USA	New Mexico	Albuquerque	USA	Albuquerque NM	
DQ911894	USA	Albuquerque NM		USA	New Mexico	Albuquerque	USA	Albuquerque NM	
DQ911895	USA	Memphis TN		USA	Tennessee	Memphis	USA	Memphis TN	
DQ911896	USA	Jackson TN		USA	Tennessee	Jackson	USA	Jackson TN	
DQ911897	USA	Sioux City IA		USA	Iowa	Sioux City	USA	Sioux City IA	
DQ911898	USA	Lincoln NE		USA	Nebraska	Lincoln	USA	Lincoln NE	
DQ911899	USA	Lubbock TX		USA	Texas	Lubbock	USA	Lubbock TX	
DQ911900	USA	Amarillo TX		USA	Texas	Amarillo	USA	Amarillo TX	
DQ911901	USA	Houston TX		USA	Texas	Houston	USA	Houston TX	
DQ911902	USA	Minneapolis MN		USA	Minnesota	Minneapolis	USA	Minneapolis MN	
DQ911904	USA	Sioux Falls SD		USA	South Dakota	Sioux Falls	USA	Sioux Falls SD	
MH507995	USA	Greenacres,California		USA	California	Greenacres	USA	Greenacres	California
KJ501110	USA			USA			USA		
KJ501194	USA			USA			USA		
MH507863	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
JF499915	USA	Hinds County, Mississippi		USA	Mississippi	Hinds County	USA	Hinds County	Mississippi
JF499912	USA	Hinds County, Mississippi		USA	Mississippi	Hinds County	USA	Hinds County	Mississippi
OQ721172	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
MH507862	USA	Shafter,California		USA	California	Shafter	USA	Shafter	California
JF499914	USA	St. Tammany Parish, Louisiana		USA	Louisiana	St. Tammany Parish	USA	St. Tammany Parish	Louisiana
MH507989	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
JF499911	USA	St. Tammany Parish, Louisiana		USA	Louisiana	St. Tammany Parish	USA	St. Tammany Parish	Louisiana
JF499913	USA	DeKalb County, Georgia		USA	Georgia	DeKalb County	USA	DeKalb County	Georgia
JF499910	USA	DeKalb County, Georgia		USA	Georgia	DeKalb County	USA	DeKalb County	Georgia
MH507988	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507947	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507861	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
OQ721677	USA	San Diego, California		USA	California	San Diego	USA	San Diego	California
KC883775	USA			USA			USA		
MH507990	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
OQ721190	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
MH507991	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507766	USA	Del_Ray,California		USA	California	Del_Ray	USA	Del_Ray	California
MH507765	USA	Laton,California		USA	California	Laton	USA	Laton	California
JX015519	USA	El Paso, Texas		USA	Texas	El Paso	USA	El Paso	Texas
DQ911865	USA	El Paso TX		USA	Texas	El Paso	USA	El Paso TX	
MH507864	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
DQ911866	USA	Amarillo TX		USA	Texas	Amarillo	USA	Amarillo TX	
DQ911867	USA	Bismark ND		USA	North Dakota	Bismark	USA	Bismark ND	
DQ911868	USA	Minneapolis MN		USA	Minnesota	Minneapolis	USA	Minneapolis MN	
DQ911869	USA	Rapid City SD		USA	South Dakota	Rapid City	USA	Rapid City SD	
MH507993	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
KC883771	USA			USA			USA		
DQ911870	USA	Rapid City SD		USA	South Dakota	Rapid City	USA	Rapid City SD	
DQ911871	USA	Rapid City SD		USA	South Dakota	Rapid City	USA	Rapid City SD	
DQ911872	USA	Rapid City SD		USA	South Dakota	Rapid City	USA	Rapid City SD	
MH507992	USA	Arvin,California		USA	California	Arvin	USA	Arvin	California
MH507716	USA	Hanford,California		USA	California	Hanford	USA	Hanford	California
MH507715	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507648	USA	Valley_Center,California		USA	California	Valley_Center	USA	Valley_Center	California
MH507946	USA	Greenacres,California		USA	California	Greenacres	USA	Greenacres	California
MH166914	USA	VA, Norfolk County		USA	Virginia	Norfolk County	USA	VA	Norfolk County
MH166909	USA	VA, Norfolk County		USA	Virginia	Norfolk County	USA	VA	Norfolk County
MH166896	USA	VA, Norfolk County		USA	Virginia	Norfolk County	USA	VA	Norfolk County
MH166885	USA	VA, Norfolk County		USA	Virginia	Norfolk County	USA	VA	Norfolk County
DQ911874	USA	Rapid City SD		USA	South Dakota	Rapid City	USA	Rapid City SD	
DQ911875	USA	Rapid City SD		USA	South Dakota	Rapid City	USA	Rapid City SD	
DQ911876	USA	Rapid City SD		USA	South Dakota	Rapid City	USA	Rapid City SD	
DQ911877	USA	Amarillo TX		USA	Texas	Amarillo	USA	Amarillo TX	
DQ911878	USA	Amarillo TX		USA	Texas	Amarillo	USA	Amarillo TX	
KJ501500	USA			USA			USA		
KJ501256	USA			USA			USA		
KJ501251	USA			USA			USA		
KJ501250	USA			USA			USA		
KJ501241	USA			USA			USA		
KJ501236	USA			USA			USA		
MH166920	USA	VA, Norfolk County		USA	Virginia	Norfolk County	USA	VA	Norfolk County
KJ501111	USA			USA			USA		
MH170259	USA	GA, Atlanta, Fulton County		USA	Georgia	Atlanta, Fulton County	USA	GA	Atlanta, Fulton County
MH170262	USA	GA, Valdasta, Lowndes		USA	Georgia	Valdasta, Lowndes	USA	GA	Valdasta, Lowndes
MH507945	USA	Greenacres,California		USA	California	Greenacres	USA	Greenacres	California
MH507859	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507860	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507857	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507858	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507646	USA	Del_Mar,California		USA	California	Del_Mar	USA	Del_Mar	California
MH507611	USA	La_Jolla,California		USA	California	La_Jolla	USA	La_Jolla	California
MH507645	USA	La_Mesa,California		USA	California	La_Mesa	USA	La_Mesa	California
OQ721240	USA	San Diego, California		USA	California	San Diego	USA	San Diego	California
GQ495620	USA			USA			USA		
GQ495619	USA			USA			USA		
OQ721629	USA	San Diego, California		USA	California	San Diego	USA	San Diego	California
MH507642	USA	Poway,California		USA	California	Poway	USA	Poway	California
OQ721398	USA	San Diego, California		USA	California	San Diego	USA	San Diego	California
DQ911873	USA	Rapid City SD		USA	South Dakota	Rapid City	USA	Rapid City SD	
MH170260	USA	GA, Atlanta, Fulton County		USA	Georgia	Atlanta, Fulton County	USA	GA	Atlanta, Fulton County
MF004388	USA	Wisconsin		USA	Wisconsin		USA	Wisconsin	
MH166897	USA	VA, Norfolk County		USA	Virginia	Norfolk County	USA	VA	Norfolk County
MH166916	USA	VA, Norfolk County		USA	Virginia	Norfolk County	USA	VA	Norfolk County
OQ721142	USA	Ramsey, Minnesota		USA	Minnesota	Ramsey	USA	Ramsey	Minnesota
OQ721569	USA	Ramsey, Minnesota		USA	Minnesota	Ramsey	USA	Ramsey	Minnesota
OQ721588	USA	Lyon, Minnesota		USA	Minnesota	Lyon	USA	Lyon	Minnesota
OQ721785	USA	Nobles, Minnesota		USA	Minnesota	Nobles	USA	Nobles	Minnesota
KC883706	USA			USA			USA		
KX547509	USA	Westchester Co., NY		USA	New York	Westchester Co.	USA	Westchester Co.	NY
KX547266	USA	Nassau Co., NY		USA	New York	Nassau Co.	USA	Nassau Co.	NY
FJ775668	USA	St. Joseph County, IN		USA	Indiana	St. Joseph County	USA	St. Joseph County	IN
KX547247	USA	Erie Co., NY		USA	New York	Erie Co.	USA	Erie Co.	NY
KX547503	USA	Erie Co., NY		USA	New York	Erie Co.	USA	Erie Co.	NY
FJ775669	USA	St. Joseph County, IN		USA	Indiana	St. Joseph County	USA	St. Joseph County	IN
KJ501539	USA			USA			USA		
KJ501538	USA			USA			USA		
KJ501537	USA			USA			USA		
KX547207	USA	Fulton Co., NY		USA	New York	Fulton Co.	USA	Fulton Co.	NY
KX547189	USA	Broome Co., NY		USA	New York	Broome Co.	USA	Broome Co.	NY
DQ874432	USA	Illinois, Clinton		USA	Illinois	Clinton	USA	Illinois	Clinton County IL
OQ721636	USA	Hennepin, Minnesota		USA	Minnesota	Hennepin	USA	Hennepin	Minnesota
OQ721357	USA	Big Stone, Minnesota		USA	Minnesota	Big Stone	USA	Big Stone	Minnesota
OQ721421	USA	Hennepin, Minnesota		USA	Minnesota	Hennepin	USA	Hennepin	Minnesota
OQ721536	USA	Otter Tail, Minnesota		USA	Minnesota	Otter Tail	USA	Otter Tail	Minnesota
OQ721589	USA	Carver, Minnesota		USA	Minnesota	Carver	USA	Carver	Minnesota
OQ721635	USA	Nicollet, Minnesota		USA	Minnesota	Nicollet	USA	Nicollet	Minnesota
OQ721689	USA	Hennepin, Minnesota		USA	Minnesota	Hennepin	USA	Hennepin	Minnesota
OQ721716	USA	Ramsey, Minnesota		USA	Minnesota	Ramsey	USA	Ramsey	Minnesota
OQ721736	USA	Hennepin, Minnesota		USA	Minnesota	Hennepin	USA	Hennepin	Minnesota
OQ721765	USA	Stevens, Minnesota		USA	Minnesota	Stevens	USA	Stevens	Minnesota
OQ721797	USA	Brown, Minnesota		USA	Minnesota	Brown	USA	Brown	Minnesota
KX547179	USA	Richmond Co., NY		USA	New York	Richmond Co.	USA	Richmond Co.	NY
OQ721132	USA	Fillmore, Minnesota		USA	Minnesota	Fillmore	USA	Fillmore	Minnesota
OQ721283	USA	Anoka, Minnesota		USA	Minnesota	Anoka	USA	Anoka	Minnesota
OQ721288	USA	Redwood, Minnesota		USA	Minnesota	Redwood	USA	Redwood	Minnesota
OQ721597	USA	Ramsey, Minnesota		USA	Minnesota	Ramsey	USA	Ramsey	Minnesota
KJ501536	USA			USA			USA		
KJ501535	USA			USA			USA		
KJ501534	USA			USA			USA		
KJ501205	USA			USA			USA		
KJ501148	USA			USA			USA		
KJ501146	USA			USA			USA		
KJ501145	USA			USA			USA		
KJ501144	USA			USA			USA		
KJ501143	USA			USA			USA		
KJ501142	USA			USA			USA		
KJ501141	USA			USA			USA		
KJ501140	USA			USA			USA		
KJ501139	USA			USA			USA		
KJ501138	USA			USA			USA		
KJ501137	USA			USA			USA		
KJ501122	USA			USA			USA		
KJ501121	USA			USA			USA		
KJ501118	USA			USA			USA		
KJ501098	USA			USA			USA		
KJ501149	USA			USA			USA		
MH508014	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
KJ501150	USA			USA			USA		
KJ501154	USA			USA			USA		
KJ501201	USA			USA			USA		
KJ501200	USA			USA			USA		
KJ501199	USA			USA			USA		
KJ501197	USA			USA			USA		
KJ501182	USA			USA			USA		
KJ501180	USA			USA			USA		
KJ501179	USA			USA			USA		
KJ501178	USA			USA			USA		
KJ501177	USA			USA			USA		
KJ501170	USA			USA			USA		
KJ501161	USA			USA			USA		
KJ501160	USA			USA			USA		
KJ501159	USA			USA			USA		
KJ501158	USA			USA			USA		
KJ501157	USA			USA			USA		
KJ501153	USA			USA			USA		
KJ501096	USA			USA			USA		
MH507874	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
OQ721307	USA	Benton, Minnesota		USA	Minnesota	Benton	USA	Benton	Minnesota
OQ721167	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
MH508026	USA	Arvin,California		USA	California	Arvin	USA	Arvin	California
KX547220	USA	Suffolk Co., NY		USA	New York	Suffolk Co.	USA	Suffolk Co.	NY
MH507770	USA	Granada_Hills,California		USA	California	Granada_Hills	USA	Granada_Hills	California
MH507767	USA	Winnetka,California		USA	California	Winnetka	USA	Winnetka	California
KX547507	USA	Onondaga Co., NY		USA	New York	Onondaga Co.	USA	Onondaga Co.	NY
OQ721322	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
KX547438	USA	Onondaga Co., NY		USA	New York	Onondaga Co.	USA	Onondaga Co.	NY
MH507878	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507877	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507876	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH508025	USA	Arvin,California		USA	California	Arvin	USA	Arvin	California
MH508024	USA	Arvin,California		USA	California	Arvin	USA	Arvin	California
KX547416	USA	Onondaga Co., NY		USA	New York	Onondaga Co.	USA	Onondaga Co.	NY
OQ721833	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
OQ721691	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
MH507723	USA	Alta_Loma,California		USA	California	Alta_Loma	USA	Alta_Loma	California
OQ721196	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
DQ874426	USA	Illinois, Cook		USA	Illinois	Cook	USA	Illinois	Cook County IL
OQ721316	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
KX547566	USA	Onondaga Co., NY		USA	New York	Onondaga Co.	USA	Onondaga Co.	NY
KX547412	USA	Madison Co., NY		USA	New York	Madison Co.	USA	Madison Co.	NY
OQ721113	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
KT862844	USA	Texas, Harris County		USA	Texas	Harris County	USA	Texas	Harris County TX
DQ874427	USA	Illinois, Cook		USA	Illinois	Cook	USA	Illinois	Cook County IL
KC333374	USA	Harris Co., Texas		USA	Texas	Harris Co.	USA	Harris Co.	Texas
OQ721592	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
KX547369	USA	Westchester Co., NY		USA	New York	Westchester Co.	USA	Westchester Co.	NY
OQ721712	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
KX547529	USA	Onondaga Co., NY		USA	New York	Onondaga Co.	USA	Onondaga Co.	NY
KX547295	USA	Nassau Co., NY		USA	New York	Nassau Co.	USA	Nassau Co.	NY
KX547293	USA	Oswego Co., NY		USA	New York	Oswego Co.	USA	Oswego Co.	NY
KX547192	USA	Oneida Co., NY		USA	New York	Oneida Co.	USA	Oneida Co.	NY
KX547171	USA	Oneida Co., NY		USA	New York	Oneida Co.	USA	Oneida Co.	NY
DQ874430	USA	Illinois, Cook		USA	Illinois	Cook	USA	Illinois	Cook County IL
MH508023	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
KX547457	USA	Nassau Co., NY		USA	New York	Nassau Co.	USA	Nassau Co.	NY
OQ721258	USA	Pope, Minnesota		USA	Minnesota	Pope	USA	Pope	Minnesota
MH507722	USA	Stockton,California		USA	California	Stockton	USA	Stockton	California
KC883792	USA			USA			USA		
OQ721289	USA	St. Louis, Minnesota		USA	Minnesota	St. Louis	USA	St. Louis	Minnesota
HM488226	USA	Connecticut		USA	Connecticut		USA	Connecticut	
MH508015	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
KC883798	USA			USA			USA		
OQ721301	USA	Anoka, Minnesota		USA	Minnesota	Anoka	USA	Anoka	Minnesota
KX547449	USA	Suffolk Co., NY		USA	New York	Suffolk Co.	USA	Suffolk Co.	NY
OQ721302	USA	Hennepin, Minnesota		USA	Minnesota	Hennepin	USA	Hennepin	Minnesota
KC883795	USA			USA			USA		
KC883794	USA			USA			USA		
KC883793	USA			USA			USA		
KC883796	USA			USA			USA		
KC883797	USA			USA			USA		
OQ721182	USA	Nobles, Minnesota		USA	Minnesota	Nobles	USA	Nobles	Minnesota
MH507875	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
KC883791	USA			USA			USA		
MH508018	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
DQ874425	USA	Illinois, Cook		USA	Illinois	Cook	USA	Illinois	Cook County IL
OQ721470	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
KX547417	USA	Rockland Co., NY		USA	New York	Rockland Co.	USA	Rockland Co.	NY
KX547495	USA	Westchester Co., NY		USA	New York	Westchester Co.	USA	Westchester Co.	NY
KX547276	USA	Erie Co., NY		USA	New York	Erie Co.	USA	Erie Co.	NY
KC883702	USA			USA			USA		
DQ874428	USA	Illinois, Crawford		USA	Illinois	Crawford	USA	Illinois	Crawford County IL
DQ874429	USA	Illinois, Iroquois		USA	Illinois	Iroquois	USA	Illinois	Iroquois County
MH508022	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
KX547393	USA	Suffolk Co., NY		USA	New York	Suffolk Co.	USA	Suffolk Co.	NY
KX547444	USA	Niagara Co., NY		USA	New York	Niagara Co.	USA	Niagara Co.	NY
DQ874431	USA	Illinois, Clinton		USA	Illinois	Clinton	USA	Illinois	Clinton County IL
MH508021	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH508020	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH508019	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH508017	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH166902	USA	VA, Norfolk County		USA	Virginia	Norfolk County	USA	VA	Norfolk County
KX547421	USA	Steuben Co., NY		USA	New York	Steuben Co.	USA	Steuben Co.	NY
KX547619	USA	Onondaga Co., NY		USA	New York	Onondaga Co.	USA	Onondaga Co.	NY
MH507871	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
KC883784	USA			USA			USA		
OQ721143	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
MH507870	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507869	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507868	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507872	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
MH507718	USA	Ceres,California		USA	California	Ceres	USA	Ceres	California
MH507867	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
KC883787	USA			USA			USA		
KC883786	USA			USA			USA		
KC883785	USA			USA			USA		
OQ721335	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
MH507866	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
OQ721225	USA	Yolo, California		USA	California	Yolo	USA	Yolo	California
KC883783	USA			USA			USA		
KX547562	USA	Erie Co., NY		USA	New York	Erie Co.	USA	Erie Co.	NY
MH507873	USA	Bakersfield,California		USA	California	Bakersfield	USA	Bakersfield	California
KF704148	USA	Gilbert, Maricopa Co., AZ		USA	Arizona	Gilbert, Maricopa Co.	USA	Gilbert	Maricopa Co., AZ
KC883788	USA			USA			USA		
KC883782	USA			USA			USA		
KC883781	USA			USA			USA		
KC883780	USA			USA			USA		
OQ721206	USA	Sacramento, California		USA	California	Sacramento	USA	Sacramento	California
MH507721	USA	Fresno,California		USA	California	Fresno	USA	Fresno	California
KC883779	USA			USA			USA		
KF704147	USA	Glendale, Maricopa Co., AZ		USA	Arizona	Glendale, Maricopa Co.	USA	Glendale	Maricopa Co., AZ
KF704146	USA	Glendale, Maricopa Co., AZ		USA	Arizona	Glendale, Maricopa Co.	USA	Glendale	Maricopa Co., AZ
