insdcAccessionBase	geoLocCountry_main	geoLocAdmin1_main	geoLocAdmin2_main	geoLocCountry_use-pycountry	geoLocAdmin1_use-pycountry	geoLocAdmin2_use-pycountry	geoLocCountry_auspice-curate	geoLocAdmin1_auspice-curate	geoLocAdmin2_auspice-curate
MK163666	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007342	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163667	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163669	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163670	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163671	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163672	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163673	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163674	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163675	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778110	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778111	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778112	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778113	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778244	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778245	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778246	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163668	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
KU321152	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK731994	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007341	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163649	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163650	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778108	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778109	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163651	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163652	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163653	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163654	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163655	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163656	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163657	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163658	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163659	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK163660	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK088510	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK731984	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK731991	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK731993	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007331	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007332	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007333	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007334	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007335	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007336	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK731985	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK731988	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007337	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007338	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007339	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK007340	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MK731987	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
KU321153	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
KU321087	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
KU321155	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778634	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778633	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778632	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778661	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MW797312	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778654	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778653	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778631	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778630	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778384	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MW797311	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MW797310	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778629	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778628	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778627	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778626	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778625	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778624	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778623	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778622	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778621	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778620	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778619	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778618	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778617	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778616	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778615	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778614	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MW797171	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MW797313	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778635	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778385	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778386	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778221	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
MT778660	Democratic Republic of the Congo			Democratic Republic of the Congo			Democratic Republic of the Congo		
